"Date et heure","Date et heure(RAW)","Somme","Somme(RAW)","Octets libres C:","Octets libres C:(RAW)","Espace disponible C:","Espace disponible C:(RAW)","Octets libres D:","Octets libres D:(RAW)","Espace disponible D:","Espace disponible D:(RAW)","Temps mort","Temps mort(RAW)","Couverture","Couverture(RAW)"
"05/10/2024 15:00:00 - 16:00:00","45570.5833333333","133 Go","143061344938.6667","15 Go","16323747840.0000","26 %","26.0000","118 Go","126737597098.6667","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"05/10/2024 16:00:00 - 17:00:00","45570.6250000000","133 Go","143073829546.6667","15 Go","16336828416.0000","26 %","26.0000","118 Go","126737001130.6667","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"05/10/2024 17:00:00 - 18:00:00","45570.6666666667","133 Go","143057177941.3333","15 Go","16321126400.0000","26 %","26.0000","118 Go","126736051541.3333","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"05/10/2024 18:00:00 - 19:00:00","45570.7083333333","133 Go","143034087424.0000","15 Go","16298825045.3333","26 %","26.0000","118 Go","126735262378.6667","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"05/10/2024 19:00:00 - 20:00:00","45570.7500000000","133 Go","143010999637.3333","15 Go","16276340736.0000","26 %","25.5000","118 Go","126734658901.3333","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"05/10/2024 20:00:00 - 21:00:00","45570.7916666667","133 Go","142985772373.3333","15 Go","16249184938.6667","25 %","25.0000","118 Go","126736587434.6667","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"05/10/2024 21:00:00 - 22:00:00","45570.8333333333","133 Go","142965788672.0000","15 Go","16227274752.0000","25 %","25.0000","118 Go","126738513920.0000","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"05/10/2024 22:00:00 - 23:00:00","45570.8750000000","133 Go","142943819776.0000","15 Go","16205911381.3333","25 %","25.0000","118 Go","126737908394.6667","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"05/10/2024 23:00:00 - 00:00:00","45570.9166666667","133 Go","142954273450.6667","15 Go","16218065578.6667","25 %","25.0000","118 Go","126736207872.0000","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"06/10/2024 00:00:00 - 01:00:00","45570.9583333333","133 Go","142935992320.0000","15 Go","16203508394.6667","25 %","25.0000","118 Go","126732483925.3333","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"06/10/2024 01:00:00 - 02:00:00","45571.0000000000","133 Go","142912537941.3333","15 Go","16173955754.6667","25 %","25.0000","118 Go","126738582186.6667","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"06/10/2024 02:00:00 - 03:00:00","45571.0416666667","133 Go","142903366314.6667","15 Go","16151712426.6667","25 %","25.0000","118 Go","126751653888.0000","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"06/10/2024 03:00:00 - 04:00:00","45571.0833333333","133 Go","142880445781.3333","15 Go","16129130496.0000","25 %","25.0000","118 Go","126751315285.3333","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"06/10/2024 04:00:00 - 05:00:00","45571.1250000000","133 Go","142857670656.0000","15 Go","16107240789.3333","25 %","25.0000","118 Go","126750429866.6667","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"06/10/2024 05:00:00 - 06:00:00","45571.1666666667","133 Go","142835927040.0000","15 Go","16086020778.6667","25 %","25.0000","118 Go","126749906261.3333","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"06/10/2024 06:00:00 - 07:00:00","45571.2083333333","133 Go","142847219029.3333","15 Go","16098252117.3333","25 %","25.0000","118 Go","126748966912.0000","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"06/10/2024 07:00:00 - 08:00:00","45571.2500000000","133 Go","143112981845.3333","15 Go","16365290154.6667","26 %","25.6667","118 Go","126747691690.6667","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"06/10/2024 08:00:00 - 09:00:00","45571.2916666667","133 Go","143232096256.0000","15 Go","16484669440.0000","26 %","26.0000","118 Go","126747426816.0000","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"06/10/2024 09:00:00 - 10:00:00","45571.3333333333","133 Go","143210297344.0000","15 Go","16463471957.3333","26 %","26.0000","118 Go","126746825386.6667","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"06/10/2024 10:00:00 - 11:00:00","45571.3750000000","133 Go","143191248213.3333","15 Go","16443742890.6667","26 %","26.0000","118 Go","126747505322.6667","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"06/10/2024 11:00:00 - 12:00:00","45571.4166666667","133 Go","143166175914.6667","15 Go","16418618026.6667","26 %","26.0000","118 Go","126747557888.0000","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"06/10/2024 12:00:00 - 13:00:00","45571.4583333333","133 Go","143147186176.0000","15 Go","16400189440.0000","26 %","26.0000","118 Go","126746996736.0000","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"06/10/2024 13:00:00 - 14:00:00","45571.5000000000","133 Go","143152713045.3333","15 Go","16406359381.3333","26 %","26.0000","118 Go","126746353664.0000","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"06/10/2024 14:00:00 - 15:00:00","45571.5416666667","133 Go","143143961258.6667","15 Go","16398277973.3333","26 %","26.0000","118 Go","126745683285.3333","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"06/10/2024 15:00:00 - 16:00:00","45571.5833333333","133 Go","143124606293.3333","15 Go","16379561984.0000","26 %","26.0000","118 Go","126745044309.3333","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"06/10/2024 16:00:00 - 17:00:00","45571.6250000000","133 Go","143104128341.3333","15 Go","16359787861.3333","26 %","26.0000","118 Go","126744340480.0000","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"06/10/2024 17:00:00 - 18:00:00","45571.6666666667","133 Go","143083720704.0000","15 Go","16340041728.0000","26 %","26.0000","118 Go","126743678976.0000","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"06/10/2024 18:00:00 - 19:00:00","45571.7083333333","133 Go","143069078869.3333","15 Go","16325771264.0000","26 %","26.0000","118 Go","126743307605.3333","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"06/10/2024 19:00:00 - 20:00:00","45571.7500000000","133 Go","143047431509.3333","15 Go","16305031850.6667","26 %","26.0000","118 Go","126742399658.6667","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"06/10/2024 20:00:00 - 21:00:00","45571.7916666667","133 Go","143034247850.6667","15 Go","16292283733.3333","26 %","26.0000","118 Go","126741964117.3333","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"06/10/2024 21:00:00 - 22:00:00","45571.8333333333","133 Go","143049063082.6667","15 Go","16307721557.3333","26 %","26.0000","118 Go","126741341525.3333","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"06/10/2024 22:00:00 - 23:00:00","45571.8750000000","133 Go","143035171498.6667","15 Go","16294415018.6667","26 %","26.0000","118 Go","126740756480.0000","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"06/10/2024 23:00:00 - 00:00:00","45571.9166666667","133 Go","143014372010.6667","15 Go","16274974720.0000","26 %","25.5000","118 Go","126739397290.6667","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"07/10/2024 00:00:00 - 01:00:00","45571.9583333333","133 Go","142855961258.6667","15 Go","16254702933.3333","25 %","25.0000","118 Go","126601258325.3333","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"07/10/2024 01:00:00 - 02:00:00","45572.0000000000","133 Go","142821667498.6667","15 Go","16221527381.3333","25 %","25.0000","118 Go","126600140117.3333","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"07/10/2024 02:00:00 - 03:00:00","45572.0416666667","133 Go","142798913536.0000","15 Go","16199525034.6667","25 %","25.0000","118 Go","126599388501.3333","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"07/10/2024 03:00:00 - 04:00:00","45572.0833333333","133 Go","142781147136.0000","15 Go","16179187712.0000","25 %","25.0000","118 Go","126601959424.0000","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"07/10/2024 04:00:00 - 05:00:00","45572.1250000000","133 Go","142790608213.3333","15 Go","16186738688.0000","25 %","25.0000","118 Go","126603869525.3333","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"07/10/2024 05:00:00 - 06:00:00","45572.1666666667","133 Go","142782175232.0000","15 Go","16180150954.6667","25 %","25.0000","118 Go","126602024277.3333","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"07/10/2024 06:00:00 - 07:00:00","45572.2083333333","133 Go","142760856917.3333","15 Go","16160077824.0000","25 %","25.0000","118 Go","126600779093.3333","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"07/10/2024 07:00:00 - 08:00:00","45572.2500000000","133 Go","142897521322.6667","15 Go","16298027008.0000","26 %","25.5000","118 Go","126599494314.6667","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"07/10/2024 08:00:00 - 09:00:00","45572.2916666667","133 Go","143033179477.3333","15 Go","16435983018.6667","26 %","26.0000","118 Go","126597196458.6667","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"07/10/2024 09:00:00 - 10:00:00","45572.3333333333","133 Go","143012380672.0000","15 Go","16416265557.3333","26 %","26.0000","118 Go","126596115114.6667","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"07/10/2024 10:00:00 - 11:00:00","45572.3750000000","133 Go","142994545322.6667","15 Go","16397632170.6667","26 %","26.0000","118 Go","126596913152.0000","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"07/10/2024 11:00:00 - 12:00:00","45572.4166666667","133 Go","142975839573.3333","15 Go","16378056021.3333","26 %","26.0000","118 Go","126597783552.0000","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"07/10/2024 12:00:00 - 13:00:00","45572.4583333333","133 Go","142979343018.6667","15 Go","16382699520.0000","26 %","26.0000","118 Go","126596643498.6667","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"07/10/2024 13:00:00 - 14:00:00","45572.5000000000","133 Go","142958274560.0000","15 Go","16362462549.3333","26 %","26.0000","118 Go","126595812010.6667","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"07/10/2024 14:00:00 - 15:00:00","45572.5416666667","133 Go","142957494954.6667","15 Go","16342119082.6667","26 %","26.0000","118 Go","126615375872.0000","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"07/10/2024 15:00:00 - 16:00:00","45572.5833333333","133 Go","142936888661.3333","15 Go","16322764800.0000","26 %","26.0000","118 Go","126614123861.3333","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"07/10/2024 16:00:00 - 17:00:00","45572.6250000000","133 Go","142916093269.3333","15 Go","16303182506.6667","26 %","26.0000","118 Go","126612910762.6667","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"07/10/2024 17:00:00 - 18:00:00","45572.6666666667","140 Go","150322776746.6667","15 Go","16305344512.0000","26 %","26.0000","125 Go","134017432234.6667","12 %","12.5000","0 %","0.0000","100 %","0000010000"
"07/10/2024 18:00:00 - 19:00:00","45572.7083333333","144 Go","154149627904.0000","15 Go","16306755584.0000","26 %","26.0000","128 Go","137842872320.0000","13 %","13.0000","0 %","0.0000","100 %","0000010000"
"07/10/2024 19:00:00 - 20:00:00","45572.7500000000","144 Go","154162971989.3333","15 Go","16320787797.3333","26 %","26.0000","128 Go","137842184192.0000","13 %","13.0000","0 %","0.0000","100 %","0000010000"
"07/10/2024 20:00:00 - 21:00:00","45572.7916666667","144 Go","154149473621.3333","15 Go","16307638954.6667","26 %","26.0000","128 Go","137841834666.6667","13 %","13.0000","0 %","0.0000","100 %","0000010000"
"07/10/2024 21:00:00 - 22:00:00","45572.8333333333","144 Go","154129354069.3333","15 Go","16288273066.6667","26 %","26.0000","128 Go","137841081002.6667","13 %","13.0000","0 %","0.0000","100 %","0000010000"
"07/10/2024 22:00:00 - 23:00:00","45572.8750000000","144 Go","154110326784.0000","15 Go","16269880661.3333","25 %","25.1667","128 Go","137840446122.6667","13 %","13.0000","0 %","0.0000","100 %","0000010000"
"07/10/2024 23:00:00 - 00:00:00","45572.9166666667","142 Go","152644298069.3333","15 Go","16248154794.6667","25 %","25.0000","127 Go","136396143274.6667","13 %","12.8333","0 %","0.0000","100 %","0000010000"
"08/10/2024 00:00:00 - 01:00:00","45572.9583333333","134 Go","144082889386.6667","15 Go","16224514048.0000","25 %","25.0000","119 Go","127858375338.6667","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"08/10/2024 01:00:00 - 02:00:00","45573.0000000000","134 Go","144038089386.6667","15 Go","16203099477.3333","25 %","25.0000","119 Go","127834989909.3333","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"08/10/2024 02:00:00 - 03:00:00","45573.0416666667","134 Go","144036406613.3333","15 Go","16202257749.3333","25 %","25.0000","119 Go","127834148864.0000","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"08/10/2024 03:00:00 - 04:00:00","45573.0833333333","134 Go","144036179968.0000","15 Go","16202392234.6667","25 %","25.0000","119 Go","127833787733.3333","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"08/10/2024 04:00:00 - 05:00:00","45573.1250000000","134 Go","144015752533.3333","15 Go","16182609920.0000","25 %","25.0000","119 Go","127833142613.3333","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"08/10/2024 05:00:00 - 06:00:00","45573.1666666667","134 Go","143997167616.0000","15 Go","16162213205.3333","25 %","25.0000","119 Go","127834954410.6667","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"08/10/2024 06:00:00 - 07:00:00","45573.2083333333","133 Go","142903983445.3333","15 Go","16142518272.0000","25 %","25.0000","118 Go","126761465173.3333","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"08/10/2024 07:00:00 - 08:00:00","45573.2500000000","133 Go","143040529066.6667","15 Go","16280877056.0000","26 %","25.5000","118 Go","126759652010.6667","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"08/10/2024 08:00:00 - 09:00:00","45573.2916666667","133 Go","143176419328.0000","15 Go","16419708245.3333","26 %","26.0000","118 Go","126756711082.6667","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"08/10/2024 09:00:00 - 10:00:00","45573.3333333333","133 Go","143154274304.0000","15 Go","16399406421.3333","26 %","26.0000","118 Go","126754867882.6667","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"08/10/2024 10:00:00 - 11:00:00","45573.3750000000","133 Go","143164860416.0000","15 Go","16409360384.0000","26 %","26.0000","118 Go","126755500032.0000","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"08/10/2024 11:00:00 - 12:00:00","45573.4166666667","133 Go","143160709802.6667","15 Go","16403931818.6667","26 %","26.0000","118 Go","126756777984.0000","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"08/10/2024 12:00:00 - 13:00:00","45573.4583333333","133 Go","143139906901.3333","15 Go","16383885312.0000","26 %","26.0000","118 Go","126756021589.3333","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"08/10/2024 13:00:00 - 14:00:00","45573.5000000000","133 Go","143119811925.3333","15 Go","16364552192.0000","26 %","26.0000","118 Go","126755259733.3333","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"08/10/2024 14:00:00 - 15:00:00","45573.5416666667","133 Go","143099123712.0000","15 Go","16344955562.6667","26 %","26.0000","118 Go","126754168149.3333","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"08/10/2024 15:00:00 - 16:00:00","45573.5833333333","133 Go","143080428885.3333","15 Go","16327593301.3333","26 %","26.0000","118 Go","126752835584.0000","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"08/10/2024 16:00:00 - 17:00:00","45573.6250000000","133 Go","143060232192.0000","15 Go","16308655445.3333","26 %","26.0000","118 Go","126751576746.6667","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"08/10/2024 17:00:00 - 18:00:00","45573.6666666667","133 Go","143044812800.0000","15 Go","16294119424.0000","26 %","26.0000","118 Go","126750693376.0000","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"08/10/2024 18:00:00 - 19:00:00","45573.7083333333","133 Go","143054043818.6667","15 Go","16304092501.3333","26 %","26.0000","118 Go","126749951317.3333","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"08/10/2024 19:00:00 - 20:00:00","45573.7500000000","133 Go","143033458005.3333","15 Go","16284190037.3333","26 %","25.8333","118 Go","126749267968.0000","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"08/10/2024 20:00:00 - 21:00:00","45573.7916666667","133 Go","143013172565.3333","15 Go","16264709461.3333","25 %","25.0000","118 Go","126748463104.0000","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"08/10/2024 21:00:00 - 22:00:00","45573.8333333333","133 Go","142993272149.3333","15 Go","16245388629.3333","25 %","25.0000","118 Go","126747883520.0000","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"08/10/2024 22:00:00 - 23:00:00","45573.8750000000","133 Go","142973093888.0000","15 Go","16225752405.3333","25 %","25.0000","118 Go","126747341482.6667","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"08/10/2024 23:00:00 - 00:00:00","45573.9166666667","133 Go","142954728789.3333","15 Go","16205679957.3333","25 %","25.0000","118 Go","126749048832.0000","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"09/10/2024 00:00:00 - 01:00:00","45573.9583333333","133 Go","142822774784.0000","15 Go","16184754858.6667","25 %","25.0000","118 Go","126638019925.3333","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"09/10/2024 01:00:00 - 02:00:00","45574.0000000000","133 Go","142806196224.0000","15 Go","16180494336.0000","25 %","25.0000","118 Go","126625701888.0000","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"09/10/2024 02:00:00 - 03:00:00","45574.0416666667","133 Go","142805175637.3333","15 Go","16181431637.3333","25 %","25.0000","118 Go","126623744000.0000","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"09/10/2024 03:00:00 - 04:00:00","45574.0833333333","133 Go","142783550122.6667","15 Go","16160483328.0000","25 %","25.0000","118 Go","126623066794.6667","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"09/10/2024 04:00:00 - 05:00:00","45574.1250000000","133 Go","142764204714.6667","15 Go","16141636266.6667","25 %","25.0000","118 Go","126622568448.0000","12 %","12.0000","0 %","0.0000","100 %","0000010000"
"09/10/2024 05:00:00 - 06:00:00","45574.1666666667","133 Go","142746061482.6667","15 Go","16125900117.3333","25 %","25.0000","118 Go","126620161365.3333","12 %","12.0000","0 %","0.0000","100 %","0000010000"
